sseqid,IS1016@IS1595@IS1016,IS1301@IS5@IS427,IS1655@IS30@nan,ISNg1@IS3@IS150,ISNgo2@IS110@nan,ISNgo3@IS110@nan
485_17836,0,0,0,0,0,1
485_17839,0,0,0,0,0,1
485_17840,1,0,0,0,0,1
485_17841,0,0,0,0,0,1
485_17842,1,0,0,0,0,1
485_17843,0,0,0,0,0,1
485_17844,0,0,0,0,0,1
485_17846,0,0,0,0,0,1
485_17847,1,0,0,0,0,1
485_17848,1,0,0,1,0,1
485_17850,0,0,0,1,0,1
485_17851,0,0,0,0,0,1
485_17852,0,0,0,1,0,1
485_17853,1,0,0,0,0,1
485_17854,1,0,0,0,0,1
485_17855,1,0,0,0,0,1
485_17856,1,0,0,0,0,1
485_17857,1,0,0,0,0,1
485_17858,1,0,0,1,0,1
485_17859,1,0,0,0,0,1
485_17860,0,0,0,0,0,1
485_17861,0,0,0,0,0,1
485_17862,1,0,0,0,0,1
485_17863,0,0,0,0,0,1
485_17864,0,0,0,0,0,1
485_17865,0,0,0,0,0,1
485_17866,1,0,0,0,0,1
485_17867,0,0,0,0,0,1
485_17868,0,0,0,0,0,1
485_17869,0,0,0,0,0,1
485_17870,0,0,0,0,0,1
485_17871,1,0,0,0,0,1
485_17872,0,0,0,0,0,1
485_17873,1,0,0,0,0,1
485_17874,0,0,0,0,0,1
485_17875,1,0,0,0,0,1
485_17876,0,0,0,0,0,1
485_17877,1,0,0,0,0,1
485_17878,0,0,0,0,0,1
485_17879,0,0,0,0,0,1
485_17880,1,0,0,1,0,0
485_17881,1,0,0,1,0,1
485_17882,1,0,0,1,0,1
485_17883,1,0,0,0,0,0
485_17889,1,0,0,0,0,1
485_17891,0,0,0,1,0,1
485_17892,1,0,0,0,0,1
485_17893,0,0,0,1,0,1
485_17894,0,0,0,1,0,0
485_17895,0,0,0,1,0,1
485_17896,0,0,0,0,0,1
485_17897,0,0,0,0,0,1
485_17898,1,0,0,0,0,1
485_17899,1,0,0,0,0,1
485_179,0,0,0,1,1,1
485_17900,0,0,0,1,0,1
485_17901,1,0,0,0,0,1
485_17902,0,0,0,1,0,1
485_17903,1,0,0,1,0,1
485_17904,0,0,0,1,0,1
485_180,0,0,0,1,1,1
485_181,1,0,0,1,1,1
485_182,1,0,0,1,0,1
485_183,1,0,0,1,0,1
485_184,1,0,0,1,1,1
485_185,1,0,0,1,1,1
485_186,1,0,0,1,1,1
485_187,1,0,0,1,1,1
485_188,1,0,0,1,0,1
485_189,0,0,0,1,0,1
485_190,1,0,0,1,1,1
485_191,1,0,0,1,1,1
485_192,1,0,0,1,1,1
485_193,1,0,0,1,0,1
485_194,1,0,0,1,1,1
485_195,1,0,0,1,1,1
485_196,1,0,0,1,1,1
485_197,1,0,0,1,1,1
485_198,0,0,0,1,1,1
485_199,1,0,0,1,1,1
485_200,1,0,0,1,1,1
485_201,0,0,0,1,1,1
485_202,1,0,0,1,1,1
485_203,1,0,0,1,1,1
485_204,0,0,0,1,1,1
485_205,1,0,0,1,1,1
485_206,1,0,0,1,1,1
485_207,1,0,0,1,1,1
485_208,1,0,0,1,1,1
485_209,1,0,0,1,1,1
485_210,1,0,0,1,0,1
485_211,1,0,0,1,0,1
485_212,0,0,0,1,1,1
485_213,1,0,0,1,1,1
485_214,1,0,0,1,1,1
485_215,0,0,0,1,1,1
485_216,0,0,0,1,1,1
485_217,1,0,0,1,1,1
485_218,1,0,0,1,1,1
485_219,1,0,0,1,1,1
485_220,1,0,0,1,1,1
485_221,0,0,0,1,0,1
485_222,1,0,0,1,1,1
485_223,1,0,0,1,0,1
485_224,0,0,0,1,1,1
485_225,0,0,0,1,0,1
485_226,1,0,0,1,1,1
485_227,1,0,0,1,0,1
485_228,0,0,0,1,0,1
485_229,0,0,0,1,1,1
485_230,1,0,0,1,1,1
485_231,1,0,0,1,1,1
485_232,1,0,0,1,1,1
485_233,1,0,0,1,0,1
485_234,1,0,0,1,1,1
485_235,1,0,0,1,1,1
485_236,0,0,0,1,1,1
485_237,1,0,0,1,0,1
485_238,1,0,0,1,0,1
485_239,0,0,0,1,0,1
485_240,0,0,0,1,1,1
485_241,1,0,0,1,1,1
485_242,1,0,0,1,1,1
485_243,0,0,0,1,0,1
485_244,1,0,0,1,0,1
485_245,1,0,0,1,1,1
485_246,1,0,0,1,1,1
485_247,1,0,0,1,1,1
485_248,1,0,0,1,1,1
485_249,0,0,0,1,0,1
485_250,1,0,0,1,1,1
485_251,1,0,0,1,1,1
485_252,0,0,0,1,1,1
485_253,0,0,0,1,1,1
485_254,1,0,0,1,0,1
485_255,0,0,0,1,1,1
485_256,1,0,0,1,1,1
485_257,1,0,0,1,1,1
485_258,1,0,0,1,1,1
485_259,1,0,0,1,1,1
485_260,1,0,0,1,0,1
485_261,1,0,0,1,1,1
485_262,1,0,0,1,1,1
485_263,1,0,0,1,1,1
485_264,0,0,0,1,1,1
485_265,1,0,0,1,0,1
485_266,1,0,0,1,1,1
485_267,1,0,0,1,1,1
485_268,0,0,0,1,0,1
485_269,1,0,0,1,1,1
485_270,0,0,0,1,0,1
485_271,0,0,0,1,1,1
485_272,0,0,0,1,0,1
485_273,1,0,0,1,0,1
485_274,1,0,0,1,0,1
485_275,1,0,0,1,1,1
485_276,0,0,0,1,0,1
485_277,1,0,0,1,0,1
485_279,1,0,0,1,1,1
485_280,0,0,0,1,1,1
485_281,0,0,0,1,1,1
485_282,0,0,0,1,1,1
485_283,0,0,0,1,1,1
485_284,0,0,0,1,1,1
485_285,0,0,0,1,1,1
485_286,0,0,0,1,1,1
485_287,1,0,0,1,0,1
485_291,1,0,0,1,0,1
485_292,1,0,0,1,0,1
485_294,1,0,0,1,0,1
485_295,1,0,0,1,0,1
485_298,1,0,0,1,0,1
485_299,1,0,0,1,0,1
485_301,1,0,0,1,1,1
485_305,1,0,0,1,0,1
485_307,1,0,0,1,0,1
485_3083,1,0,0,1,0,1
485_3084,0,0,0,1,0,1
485_3085,0,0,0,1,0,0
485_3086,1,0,0,1,0,0
485_3087,1,0,0,1,0,1
485_311,1,0,0,1,0,1
485_312,1,0,0,0,0,1
485_313,1,0,0,1,0,1
485_314,1,0,0,1,0,1
485_316,1,0,0,1,0,1
485_317,1,0,0,0,1,1
485_318,1,0,0,1,0,1
485_319,1,0,0,1,0,1
485_320,1,0,0,1,0,1
485_321,1,0,0,1,0,1
485_322,1,0,0,1,0,1
485_323,1,0,0,1,0,1
485_324,1,0,0,1,0,1
485_325,1,0,0,0,0,1
485_331,1,0,0,1,0,1
485_3329,1,0,0,1,1,1
485_333,1,0,0,1,0,1
485_3331,1,0,0,1,1,1
485_339,1,0,0,1,0,1
485_340,1,0,0,0,0,1
485_341,1,0,0,0,0,1
485_342,1,0,0,1,0,1
485_344,1,0,0,1,0,1
485_345,1,0,0,1,0,1
485_347,1,0,0,1,0,1
485_348,1,0,0,0,1,1
485_349,1,0,0,1,0,1
485_354,1,0,0,0,0,1
485_355,1,0,0,0,1,1
485_356,1,0,0,1,1,1
485_357,1,0,0,1,0,1
485_358,1,0,0,0,1,1
485_359,1,0,0,0,1,1
485_3614,1,0,0,0,1,1
485_3615,1,0,0,1,0,1
485_362,1,0,0,1,0,1
485_3622,1,0,0,0,0,1
485_3624,1,0,0,1,0,1
485_3625,0,0,0,0,1,1
485_3626,1,0,0,0,0,1
485_3627,1,0,0,0,1,1
485_3628,1,0,0,0,0,1
485_3629,1,0,0,0,0,1
485_363,1,0,0,0,0,1
485_3632,1,0,0,0,0,1
485_3633,1,0,0,0,0,1
485_3634,1,0,0,0,0,1
485_3635,1,0,0,1,0,1
485_3636,1,0,0,0,0,1
485_3637,1,0,0,0,1,1
485_3638,0,0,0,0,0,1
485_3639,1,0,0,1,0,1
485_364,1,0,0,0,0,1
485_3641,1,0,0,0,0,1
485_3642,1,0,0,1,0,1
485_3643,1,0,0,0,0,1
485_3644,1,0,0,0,0,1
485_3645,0,0,0,0,1,1
485_3646,1,0,0,1,1,1
485_3647,1,0,0,1,0,1
485_3648,1,0,0,1,0,1
485_3649,1,0,0,1,0,1
485_365,1,0,0,0,0,1
485_3653,1,0,0,0,1,1
485_3654,1,0,0,0,0,1
485_3655,1,0,0,1,0,1
485_3656,1,0,0,0,0,1
485_3657,1,0,0,1,0,1
485_3659,1,0,0,1,0,1
485_3661,1,0,0,1,0,1
485_3663,1,0,0,1,0,1
485_3664,1,0,0,0,0,1
485_3665,1,0,0,0,0,1
485_3666,1,0,0,1,0,1
485_3667,1,0,0,0,0,1
485_3668,1,0,0,1,0,1
485_3669,1,0,0,1,0,1
485_3671,1,0,0,0,0,1
485_3672,1,0,0,0,0,1
485_3674,1,0,0,1,0,1
485_3675,1,0,0,0,0,1
485_3676,1,0,0,1,0,1
485_3677,1,0,0,0,0,1
485_3678,1,0,0,0,0,1
485_3679,1,0,0,1,0,1
485_368,1,0,0,1,0,1
485_3681,1,0,0,1,0,1
485_3682,1,0,0,0,0,1
485_3683,1,0,0,1,0,1
485_3685,0,0,0,0,0,1
485_372,1,0,0,1,0,1
485_373,1,0,0,0,0,1
485_3735,0,0,0,0,0,1
485_3737,1,0,0,0,0,1
485_3738,1,0,0,0,0,1
485_3739,0,0,0,1,0,1
485_3741,1,0,0,0,0,1
485_3742,1,0,0,0,0,1
485_3743,1,0,0,0,0,1
485_3744,1,0,0,1,0,1
485_3745,1,0,0,0,0,1
485_3746,1,0,0,1,0,1
485_3747,1,0,0,0,0,1
485_3748,1,0,0,1,0,1
485_3749,1,0,0,1,0,1
485_3751,1,0,0,1,0,1
485_3752,1,0,0,1,0,1
485_3753,1,0,0,0,0,1
485_3754,1,0,0,0,0,1
485_3755,1,0,0,0,0,1
485_3756,1,0,0,1,0,1
485_3757,1,0,0,1,0,1
485_3758,1,0,0,1,0,1
485_3759,1,0,0,0,0,1
485_3761,1,0,0,0,0,1
485_3762,1,0,0,1,0,1
485_3763,1,0,0,1,0,1
485_3764,1,0,0,0,0,1
485_3765,1,0,0,0,0,1
485_3766,1,0,0,0,0,1
485_3767,1,0,0,1,0,1
485_3768,1,0,0,0,0,1
485_3769,1,0,0,0,1,1
485_3771,1,0,0,0,0,1
485_3772,1,0,0,1,0,0
485_3773,1,0,0,1,0,0
485_3774,1,0,0,0,0,1
485_3775,1,0,0,1,0,0
485_3776,1,0,0,1,0,1
485_3777,1,0,0,1,0,1
485_3778,1,0,0,1,0,1
485_3779,0,0,0,0,0,1
485_378,1,0,0,1,0,1
485_3781,1,0,0,1,0,1
485_3782,1,0,0,0,0,1
485_3783,1,0,0,1,0,1
485_3784,1,0,0,0,1,1
485_3785,1,0,0,1,0,1
485_3786,1,0,0,0,0,1
485_3787,0,0,0,0,0,1
485_3788,1,0,0,0,1,1
485_3791,1,0,0,1,0,0
485_3793,1,0,0,1,0,1
485_3794,1,0,0,0,0,1
485_3795,1,0,0,0,0,1
485_3799,1,0,0,0,0,1
485_380,1,0,0,1,0,1
485_3801,1,0,0,0,0,1
485_3802,1,0,0,0,0,1
485_3803,1,0,0,0,0,1
485_3804,0,0,0,1,0,1
485_3805,1,0,0,0,0,1
485_3806,1,0,0,0,1,1
485_3807,1,0,0,1,0,1
485_3808,1,0,0,1,0,1
485_3809,1,0,0,1,0,1
485_3811,1,0,0,0,0,1
485_3812,1,0,0,0,0,1
485_3813,1,0,0,0,0,1
485_3814,1,0,0,0,0,1
485_3815,1,0,0,0,0,1
485_3816,1,0,0,1,0,1
485_3818,1,0,0,0,0,1
485_3824,1,0,0,0,0,1
485_3825,1,0,0,1,0,1
485_3826,1,0,0,0,0,1
485_3827,1,0,0,1,0,1
485_3828,1,0,0,0,0,1
485_3829,1,0,0,1,0,1
485_3831,1,0,0,0,0,1
485_3832,1,0,0,0,0,1
485_3833,1,0,0,1,0,1
485_3835,1,0,0,0,0,1
485_3836,1,0,0,0,0,1
485_3837,1,0,0,1,0,1
485_3838,1,0,0,1,0,1
485_3839,1,0,0,0,0,1
485_384,1,0,0,0,0,1
485_3841,1,0,0,1,0,1
485_3842,1,0,0,0,0,1
485_3843,1,0,0,0,0,1
485_3844,1,0,0,0,1,1
485_3845,1,0,0,1,0,1
485_3846,1,0,0,0,0,1
485_3847,1,0,0,1,0,1
485_3848,1,0,0,1,0,1
485_3849,1,0,0,0,0,1
485_385,1,0,0,1,0,1
485_3851,1,0,0,0,1,1
485_3852,1,0,0,1,0,1
485_3853,0,0,0,1,0,1
485_3854,1,0,0,1,0,1
485_3856,1,0,0,1,0,1
485_3857,1,0,0,1,0,1
485_3858,1,0,0,0,0,1
485_3859,1,0,0,0,0,1
485_386,1,0,0,1,0,1
485_3861,1,0,0,1,0,1
485_3862,1,0,0,0,0,1
485_3863,1,0,0,1,0,1
485_3864,1,0,0,0,0,1
485_3865,1,0,0,0,0,1
485_3866,1,0,0,1,0,1
485_3867,1,0,0,1,0,1
485_3868,1,0,0,1,0,1
485_3869,0,0,0,1,0,1
485_387,1,0,0,1,0,1
485_3871,1,0,0,0,0,1
485_3872,1,0,0,0,0,1
485_3873,1,0,0,0,0,1
485_3874,1,0,0,1,0,1
485_3875,1,0,0,0,1,1
485_3876,1,0,0,0,0,1
485_3877,1,0,0,0,0,1
485_3878,1,0,0,1,0,1
485_3879,1,0,0,0,0,1
485_388,1,0,0,1,0,1
485_3882,1,0,0,0,0,1
485_3883,1,0,0,0,0,1
485_3884,1,0,0,0,0,1
485_3885,0,0,0,0,0,1
485_3886,1,0,0,0,0,1
485_3888,1,0,0,1,0,1
485_3889,0,0,0,0,0,1
485_3891,1,0,0,0,0,1
485_3892,0,0,0,1,0,1
485_3893,1,0,0,1,0,1
485_3894,1,0,0,0,0,1
485_3895,1,0,0,1,0,1
485_3896,1,0,0,1,0,1
485_3897,1,0,0,0,0,1
485_3898,1,0,0,0,1,1
485_3899,1,0,0,1,0,0
485_390,1,0,0,1,0,1
485_3901,1,0,0,0,0,1
485_3902,1,0,0,1,0,1
485_3903,1,0,0,0,1,0
485_3904,1,0,0,1,0,1
485_3905,0,0,0,0,0,1
485_3906,1,0,0,1,0,1
485_3907,1,0,0,1,1,1
485_3908,1,0,0,1,0,1
485_3909,1,0,0,0,0,1
485_391,1,0,0,0,0,1
485_3912,1,0,0,0,0,1
485_3914,1,0,0,0,0,1
485_3915,1,0,0,0,0,1
485_3916,1,0,0,1,0,1
485_3917,1,0,0,0,0,1
485_3919,1,0,0,1,0,1
485_392,1,0,0,1,0,1
485_3922,1,0,0,0,0,1
485_3923,1,0,0,0,0,1
485_3924,1,0,0,0,0,1
485_3925,1,0,0,1,0,1
485_3926,1,0,0,1,0,1
485_3927,0,0,0,1,0,1
485_3928,1,0,0,1,0,0
485_3929,1,0,0,1,0,1
485_393,1,0,0,1,0,1
485_3931,0,0,0,0,0,1
485_3932,1,0,0,1,0,1
485_3933,1,0,0,0,0,1
485_3934,1,0,0,0,1,1
485_3935,1,0,0,0,0,1
485_3936,1,0,0,0,0,1
485_3937,0,0,0,0,0,1
485_3938,1,0,0,0,0,1
485_3939,0,0,0,0,0,1
485_394,1,0,0,1,0,1
485_3941,1,0,0,0,0,1
485_3942,0,0,0,0,0,1
485_3943,1,0,0,1,0,1
485_3944,0,0,0,0,0,1
485_3945,1,0,0,1,1,1
485_3946,1,0,0,0,0,1
485_3947,1,0,0,0,0,1
485_3948,1,0,0,0,1,1
485_3949,1,0,0,0,0,1
485_3951,1,0,0,0,0,1
485_3952,1,0,0,1,0,1
485_3953,1,0,0,1,0,1
485_3954,1,0,0,0,0,1
485_3955,1,0,0,1,0,1
485_3956,1,0,0,0,0,1
485_3957,1,0,0,0,0,1
485_3958,1,0,0,0,0,1
485_3959,1,0,0,1,0,0
485_396,1,0,0,1,0,1
485_3961,1,0,0,0,0,1
485_3962,1,0,0,0,0,1
485_3963,1,0,0,1,0,1
485_3964,1,0,0,1,1,1
485_3965,1,0,0,1,0,1
485_3966,1,0,0,1,0,1
485_3967,1,0,0,1,0,1
485_3968,1,0,0,0,0,1
485_3969,1,0,0,1,0,1
485_3971,1,0,0,1,0,1
485_3972,1,0,0,1,0,1
485_3973,1,0,0,1,0,1
485_3974,1,0,0,0,0,1
485_3975,0,0,0,0,0,1
485_3976,1,0,0,1,0,1
485_3977,1,0,0,0,0,1
485_3978,1,0,0,0,0,1
485_3979,1,0,0,1,0,1
485_3981,1,0,0,0,0,1
485_3982,1,0,0,1,0,0
485_3983,1,0,0,1,0,1
485_3984,1,0,0,1,0,1
485_3985,1,0,0,0,1,1
485_3986,0,0,0,1,0,1
485_3987,1,0,0,0,0,0
485_3993,1,0,0,1,0,1
485_3998,0,0,0,0,0,1
485_3999,1,0,0,1,0,1
485_4001,1,0,0,1,0,1
485_4002,1,0,0,0,0,1
485_4003,1,0,0,0,0,1
485_4004,1,0,0,1,0,1
485_4005,1,0,0,0,0,1
485_4006,1,0,0,0,0,1
485_4007,1,0,0,1,0,1
485_4008,1,0,0,1,0,1
485_4009,1,0,0,1,0,1
485_4011,0,0,0,0,0,1
485_4012,1,0,0,1,1,1
485_4013,1,0,0,0,0,1
485_4014,1,0,0,0,0,1
485_4015,1,0,0,0,0,1
485_4016,1,0,0,1,0,1
485_4017,1,0,0,0,0,1
485_4019,1,0,0,1,0,1
485_4021,1,0,0,0,0,1
485_4022,1,0,0,1,0,1
485_4023,1,0,0,1,0,1
485_4024,1,0,0,1,1,1
485_4025,1,0,0,0,0,1
485_4026,1,0,0,1,0,1
485_4027,1,0,0,1,0,1
485_4028,1,0,0,1,0,1
485_4029,1,0,0,0,0,1
485_4031,1,0,0,0,0,1
485_4032,1,0,0,1,0,1
485_4033,1,0,0,0,0,1
485_4034,1,0,0,1,0,1
485_4035,1,0,0,0,0,1
485_4036,1,0,0,1,0,1
485_4037,1,0,0,1,0,1
485_4038,1,0,0,1,1,1
485_4039,1,0,0,1,0,1
485_404,1,0,0,1,0,1
485_4041,1,0,0,0,0,1
485_4042,1,0,0,1,1,1
485_4043,1,0,0,0,0,1
485_4044,1,0,0,0,0,1
485_4045,1,0,0,0,0,1
485_4046,1,0,0,0,0,1
485_4047,1,0,0,0,0,1
485_4048,1,0,0,1,0,1
485_4049,1,0,0,0,0,1
485_405,1,0,0,1,0,1
485_4051,1,0,0,1,0,0
485_4052,1,0,0,0,0,1
485_4053,1,0,0,1,0,1
485_4054,1,0,0,0,0,1
485_4055,1,0,0,1,0,1
485_4056,1,0,0,1,0,1
485_4057,1,0,0,0,0,1
485_4058,1,0,0,0,0,1
485_4059,1,0,0,0,0,1
485_406,1,0,0,1,0,1
485_4061,1,0,0,0,0,1
485_4062,1,0,0,1,0,1
485_4063,1,0,0,1,0,1
485_4064,1,0,0,1,1,1
485_4065,1,0,0,0,0,1
485_4066,1,0,0,0,0,1
485_4067,1,0,0,1,0,1
485_4068,1,0,0,1,0,1
485_4069,1,0,0,1,0,1
485_4071,1,0,0,0,0,1
485_4072,1,0,0,0,0,1
485_4073,1,0,0,0,0,1
485_4074,1,0,0,1,0,1
485_4075,1,0,0,0,0,1
485_4076,1,0,0,0,0,1
485_4077,1,0,0,0,0,1
485_4078,1,0,0,0,0,1
485_4079,1,0,0,1,0,1
485_408,1,0,0,1,0,1
485_4081,0,0,0,0,0,1
485_4082,1,0,0,1,0,1
485_4083,1,0,0,0,0,1
485_4084,1,0,0,0,0,1
485_4085,1,0,0,1,0,1
485_4086,1,0,0,1,1,1
485_4087,1,0,0,0,0,1
485_4088,1,0,0,1,0,1
485_4089,1,0,0,0,0,1
485_409,1,0,0,1,1,1
485_4091,1,0,0,1,1,1
485_4092,1,0,0,0,0,1
485_4093,1,0,0,0,0,1
485_4094,1,0,0,0,0,1
485_4095,0,0,0,0,0,1
485_4096,1,0,0,1,0,1
485_4097,1,0,0,0,0,1
485_4098,1,0,0,0,0,1
485_4099,1,0,0,0,0,1
485_41,1,0,0,0,0,1
485_410,1,0,0,1,0,1
485_4101,1,0,0,1,0,1
485_4102,1,0,0,1,1,1
485_4103,1,0,0,1,0,1
485_4104,1,0,0,1,0,0
485_4105,1,0,0,1,0,1
485_4106,1,0,0,1,0,1
485_4107,1,0,0,0,0,1
485_4108,1,0,0,0,0,1
485_4109,1,0,0,0,0,1
485_411,1,0,0,1,1,1
485_4111,0,0,0,0,0,1
485_4112,1,0,0,1,0,1
485_4113,1,0,0,1,0,1
485_4114,1,0,0,1,0,1
485_4115,1,0,0,0,0,1
485_4116,1,0,0,1,0,1
485_4117,1,0,0,0,0,1
485_4118,1,0,0,1,1,1
485_4119,1,0,0,1,0,1
485_4121,1,0,0,1,1,0
485_4122,1,0,0,1,1,1
485_4123,1,0,0,1,1,1
485_4124,1,0,0,0,0,1
485_4125,1,0,0,0,0,1
485_4126,1,0,0,0,0,1
485_4127,1,0,0,1,1,1
485_4128,1,0,0,0,0,1
485_4129,1,0,0,1,0,1
485_4131,1,0,0,0,0,1
485_4132,1,0,0,0,0,1
485_4133,1,0,0,1,0,1
485_4134,1,0,0,0,0,1
485_4135,1,0,0,1,0,1
485_4136,1,0,0,1,0,1
485_4137,1,0,0,1,0,1
485_4138,1,0,0,1,0,1
485_4139,1,0,0,1,1,1
485_414,1,0,0,1,0,1
485_4141,1,0,0,0,0,1
485_4142,1,0,0,1,0,1
485_4143,1,0,0,1,0,1
485_4144,1,0,0,1,1,1
485_4145,1,0,0,1,0,1
485_4146,1,0,0,0,0,1
485_4147,1,0,0,0,0,1
485_4148,1,0,0,0,0,1
485_4149,1,0,0,0,0,1
485_415,1,0,0,0,1,1
485_4151,1,0,0,0,0,1
485_4152,1,0,0,1,1,1
485_4153,1,0,0,1,0,1
485_4154,1,0,0,0,0,1
485_4155,1,0,0,1,0,1
485_4156,1,0,0,1,0,1
485_4157,1,0,0,1,0,1
485_4158,1,0,0,1,0,1
485_4159,1,0,0,0,0,1
485_4161,1,0,0,1,0,1
485_4162,1,0,0,0,0,1
485_4163,1,0,0,0,0,1
485_4164,1,0,0,0,0,1
485_4165,1,0,0,1,0,1
485_4166,1,0,0,0,0,1
485_4167,1,0,0,0,0,1
485_4168,1,0,0,0,0,1
485_4169,1,0,0,0,0,1
485_4171,1,0,0,0,0,1
485_4172,1,0,0,0,0,1
485_4173,1,0,0,1,0,1
485_4174,1,0,0,0,0,1
485_4175,1,0,0,0,0,1
485_4176,1,0,0,1,0,1
485_4177,1,0,0,1,1,1
485_4178,1,0,0,1,0,1
485_4179,1,0,0,0,0,1
485_4181,0,0,0,0,0,1
485_4182,1,0,0,0,0,1
485_4183,1,0,0,0,0,1
485_4184,1,0,0,0,0,1
485_4185,1,0,0,0,0,1
485_4186,1,0,0,1,0,1
485_4187,1,0,0,0,0,1
485_4188,1,0,0,1,0,1
485_4189,1,0,0,0,0,1
485_4191,1,0,0,0,0,1
485_4192,1,0,0,1,0,1
485_4193,0,0,0,0,0,1
485_4194,1,0,0,1,0,1
485_4195,1,0,0,1,0,1
485_4196,1,0,0,1,0,0
485_4197,1,0,0,1,0,1
485_4198,1,0,0,0,0,1
485_4199,1,0,0,0,0,1
485_42,0,0,0,0,0,1
485_420,1,0,0,0,0,1
485_4201,1,0,0,0,0,1
485_4202,1,0,0,1,0,0
485_4203,1,0,0,1,0,1
485_4204,1,0,0,0,0,1
485_4205,1,0,0,1,0,1
485_4206,1,0,0,0,0,1
485_4207,1,0,0,1,0,1
485_4208,0,0,0,0,0,1
485_4209,1,0,0,0,0,1
485_421,1,0,0,0,0,1
485_4211,1,0,0,1,1,1
485_4212,1,0,0,1,0,1
485_4214,1,0,0,1,0,1
485_4215,1,0,0,0,0,1
485_4216,1,0,0,0,0,1
485_4217,1,0,0,0,0,1
485_4218,1,0,0,1,1,1
485_4219,1,0,0,0,0,1
485_422,1,0,0,0,0,1
485_4221,0,0,0,0,0,1
485_4222,1,0,0,1,0,1
485_4223,1,0,0,1,0,1
485_4224,1,0,0,1,1,1
485_4225,1,0,0,0,0,1
485_4226,1,0,0,1,1,1
485_4227,1,0,0,0,0,1
485_4228,1,0,0,0,1,1
485_423,1,0,0,1,0,1
485_4231,1,0,0,1,0,1
485_4232,1,0,0,1,0,1
485_4233,1,0,0,1,0,1
485_4234,1,0,0,1,0,1
485_4235,1,0,0,1,0,1
485_4236,1,0,0,1,0,0
485_4238,1,0,0,0,0,1
485_4241,1,0,0,0,0,1
485_4242,1,0,0,0,0,1
485_4243,1,0,0,0,0,1
485_4244,1,0,0,0,0,1
485_4245,1,0,0,1,0,1
485_4246,0,0,0,0,0,1
485_4247,1,0,0,0,0,1
485_4248,1,0,0,0,0,1
485_4249,1,0,0,1,1,1
485_425,1,0,0,0,0,1
485_4251,1,0,0,0,1,1
485_4252,1,0,0,1,0,1
485_4253,1,0,0,1,0,1
485_4254,1,0,0,1,0,1
485_4255,1,0,0,1,1,1
485_4256,1,0,0,0,0,1
485_4257,1,0,0,1,0,1
485_4258,1,0,0,1,0,1
485_4259,1,0,0,1,0,1
485_4261,1,0,0,1,0,1
485_4262,1,0,0,1,0,1
485_4263,1,0,0,1,0,1
485_4264,1,0,0,1,0,1
485_4265,1,0,0,1,0,1
485_4266,1,0,0,1,1,1
485_4267,1,0,0,0,0,1
485_4268,1,0,0,1,0,1
485_4269,1,0,0,1,0,1
485_427,1,0,0,0,0,1
485_4271,1,0,0,1,0,1
485_4272,1,0,0,0,0,1
485_4273,1,0,0,1,0,0
485_4274,1,0,0,0,0,1
485_4275,1,0,0,1,0,1
485_4276,1,0,0,1,0,1
485_4277,1,0,0,1,0,1
485_4278,1,0,0,0,0,1
485_4279,1,0,0,1,0,1
485_428,1,0,0,0,0,1
485_4281,1,0,0,0,0,1
485_4282,1,0,0,1,0,1
485_4283,1,0,0,0,0,1
485_4284,1,0,0,1,0,1
485_4285,1,0,0,0,0,1
485_4286,1,0,0,0,0,1
485_4287,1,0,0,0,0,1
485_4288,1,0,0,1,1,1
485_4289,1,0,0,0,0,1
485_4291,1,0,0,1,0,1
485_4292,1,0,0,1,0,1
485_4293,1,0,0,0,0,1
485_4294,1,0,0,0,1,1
485_4295,1,0,0,1,0,1
485_4296,1,0,0,0,0,1
485_4297,1,0,0,0,0,1
485_4298,0,0,0,0,0,1
485_4299,1,0,0,0,0,1
485_43,0,0,0,1,0,1
485_4301,1,0,0,1,0,1
485_4302,1,0,0,1,0,1
485_4303,1,0,0,1,0,1
485_4304,1,0,0,1,0,1
485_4305,1,0,0,0,0,1
485_4306,1,0,0,1,0,1
485_4307,1,0,0,1,0,1
485_4308,1,0,0,0,0,1
485_4309,1,0,0,1,0,1
485_431,1,0,0,1,0,1
485_4311,1,0,0,0,0,1
485_4312,1,0,0,0,1,1
485_4313,1,0,0,0,0,1
485_4314,1,0,0,0,1,1
485_4315,1,0,0,0,0,1
485_4316,1,0,0,0,0,1
485_4317,1,0,0,1,0,1
485_4318,0,0,0,0,0,1
485_4319,1,0,0,1,1,1
485_4321,1,0,0,1,0,0
485_4322,1,0,0,1,1,1
485_4323,1,0,0,1,0,1
485_4324,1,0,0,1,0,1
485_4325,1,0,0,0,0,1
485_4326,1,0,0,0,0,1
485_4327,1,0,0,1,0,1
485_4328,1,0,0,1,0,1
485_4329,1,0,0,1,0,1
485_433,1,0,0,1,0,1
485_4331,1,0,0,0,0,1
485_4332,1,0,0,0,0,1
485_4333,1,0,0,0,0,1
485_4334,1,0,0,1,0,1
485_4335,1,0,0,1,0,1
485_4336,1,0,0,1,0,1
485_4337,1,0,0,0,0,1
485_4338,1,0,0,0,0,1
485_4339,1,0,0,1,0,1
485_434,1,0,0,1,0,1
485_4341,1,0,0,1,0,1
485_4342,1,0,0,1,0,1
485_4343,1,0,0,1,0,1
485_4344,1,0,0,1,0,1
485_4345,1,0,0,1,0,1
485_4346,1,0,0,0,0,1
485_4347,1,0,0,1,0,1
485_4348,1,0,0,0,0,1
